OrgName,PrimFocus,id_str,_boroname,_ntaname,YrFnd_Num
NY-NJ Harbor & Estuary Program,Environment,4186,Brooklyn,Flatlands,
NY-NJ Harbor & Estuary Program,Environment,4774,Bronx,Soundview-Bruckner,
NY-NJ Harbor & Estuary Program,Environment,2002,Staten Island,New Brighton-Silver Lake,
NY-NJ Harbor & Estuary Program,Environment,4303,Bronx,Mount Hope,
NY-NJ Harbor & Estuary Program,Environment,3934,Brooklyn,Greenpoint,
NY-NJ Harbor & Estuary Program,Environment,5953,Queens,Ft. Totten-Bay Terrace-Clearview,
NY-NJ Harbor & Estuary Program,Environment,5114,Queens,Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,1319,Staten Island,Great Kills,
NY-NJ Harbor & Estuary Program,Environment,1612,Staten Island,West New Brighton-New Brighton-St. George,
NY-NJ Harbor & Estuary Program,Environment,3796,Brooklyn,Flatbush,
NY-NJ Harbor & Estuary Program,Environment,4382,Bronx,Claremont-Bathgate,
NY-NJ Harbor & Estuary Program,Environment,5874,Queens,Ft. Totten-Bay Terrace-Clearview,
NY-NJ Harbor & Estuary Program,Environment,1456,Staten Island,Port Richmond,
NY-NJ Harbor & Estuary Program,Environment,3467,Manhattan,East Village,
NY-NJ Harbor & Estuary Program,Environment,4852,Bronx,Soundview-Bruckner,
NY-NJ Harbor & Estuary Program,Environment,5158,Bronx,Allerton-Pelham Gardens,
NY-NJ Harbor & Estuary Program,Environment,4645,Brooklyn,Cypress Hills,
NY-NJ Harbor & Estuary Program,Environment,5661,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,1300,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,772,Staten Island,Rossville-Woodrow,
NY-NJ Harbor & Estuary Program,Environment,4696,Bronx,West Farms-Bronx River,
NY-NJ Harbor & Estuary Program,Environment,5718,Queens,Ft. Totten-Bay Terrace-Clearview,
NY-NJ Harbor & Estuary Program,Environment,3232,Manhattan,West Village,
NY-NJ Harbor & Estuary Program,Environment,1144,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,4342,Brooklyn,Canarsie,
NY-NJ Harbor & Estuary Program,Environment,1084,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,
NY-NJ Harbor & Estuary Program,Environment,3874,Brooklyn,Flatbush,
NY-NJ Harbor & Estuary Program,Environment,4853,Bronx,Soundview-Bruckner,
NY-NJ Harbor & Estuary Program,Environment,5875,Queens,Ft. Totten-Bay Terrace-Clearview,
NY-NJ Harbor & Estuary Program,Environment,1066,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,4381,Bronx,Mount Hope,
NY-NJ Harbor & Estuary Program,Environment,5036,Queens,Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,4697,Bronx,Soundview-Bruckner,
NY-NJ Harbor & Estuary Program,Environment,226,Staten Island,Charleston-Richmond Valley-Tottenville,
NY-NJ Harbor & Estuary Program,Environment,910,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,5719,Queens,Ft. Totten-Bay Terrace-Clearview,
NY-NJ Harbor & Estuary Program,Environment,233,Staten Island,Charleston-Richmond Valley-Tottenville,
NY-NJ Harbor & Estuary Program,Environment,754,Staten Island,New Springville-Bloomfield-Travis,
NY-NJ Harbor & Estuary Program,Environment,3231,Manhattan,West Village,
NY-NJ Harbor & Estuary Program,Environment,4541,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,5192,Queens,Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,1222,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,4225,Bronx,University Heights-Morris Heights,
NY-NJ Harbor & Estuary Program,Environment,1846,Staten Island,New Brighton-Silver Lake,
NY-NJ Harbor & Estuary Program,Environment,5797,Queens,Ft. Totten-Bay Terrace-Clearview,
NY-NJ Harbor & Estuary Program,Environment,3154,Manhattan,West Village,
NY-NJ Harbor & Estuary Program,Environment,5426,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,3913,Manhattan,Washington Heights South,
NY-NJ Harbor & Estuary Program,Environment,4618,Bronx,Crotona Park East,
NY-NJ Harbor & Estuary Program,Environment,1690,Staten Island,West New Brighton-New Brighton-St. George,
NY-NJ Harbor & Estuary Program,Environment,3778,Brooklyn,Greenpoint,
NY-NJ Harbor & Estuary Program,Environment,4030,Brooklyn,Flatlands,
NY-NJ Harbor & Estuary Program,Environment,4462,Bronx,Morrisania-Melrose,
NY-NJ Harbor & Estuary Program,Environment,3310,Manhattan,West Village,
NY-NJ Harbor & Estuary Program,Environment,1534,Staten Island,Port Richmond,
NY-NJ Harbor & Estuary Program,Environment,5582,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,1240,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,
NY-NJ Harbor & Estuary Program,Environment,5009,Bronx,Westchester-Unionport,
NY-NJ Harbor & Estuary Program,Environment,1378,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,3466,Manhattan,Stuyvesant Town-Cooper Village,
NY-NJ Harbor & Estuary Program,Environment,4880,Brooklyn,Cypress Hills,
NY-NJ Harbor & Estuary Program,Environment,1162,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,
NY-NJ Harbor & Estuary Program,Environment,3641,Brooklyn,Flatbush,
NY-NJ Harbor & Estuary Program,Environment,4247,Queens,Hunters Point-Sunnyside-West Maspeth,
NY-NJ Harbor & Estuary Program,Environment,4621,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,3865,Brooklyn,Bedford,
NY-NJ Harbor & Estuary Program,Environment,927,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,
NY-NJ Harbor & Estuary Program,Environment,4066,Manhattan,Washington Heights North,
NY-NJ Harbor & Estuary Program,Environment,990,Staten Island,New Springville-Bloomfield-Travis,
NY-NJ Harbor & Estuary Program,Environment,4194,Brooklyn,Sheepshead Bay-Manhattan Beach,
NY-NJ Harbor & Estuary Program,Environment,4110,Brooklyn,Flatlands,
NY-NJ Harbor & Estuary Program,Environment,4646,Brooklyn,East New York,
NY-NJ Harbor & Estuary Program,Environment,459,Staten Island,Charleston-Richmond Valley-Tottenville,
NY-NJ Harbor & Estuary Program,Environment,4465,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,3935,Brooklyn,Greenpoint,
NY-NJ Harbor & Estuary Program,Environment,834,Staten Island,New Springville-Bloomfield-Travis,
NY-NJ Harbor & Estuary Program,Environment,3700,Brooklyn,Greenpoint,
NY-NJ Harbor & Estuary Program,Environment,1224,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,3226,Manhattan,Clinton,
NY-NJ Harbor & Estuary Program,Environment,1146,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,5503,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,3961,Brooklyn,Sheepshead Bay-Manhattan Beach,
NY-NJ Harbor & Estuary Program,Environment,4933,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,
NY-NJ Harbor & Estuary Program,Environment,1458,Staten Island,Port Richmond,
NY-NJ Harbor & Estuary Program,Environment,4778,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,3091,Brooklyn,Sunset Park West,
NY-NJ Harbor & Estuary Program,Environment,4544,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,3464,Manhattan,Murray Hill-Kips Bay,
NY-NJ Harbor & Estuary Program,Environment,6197,Queens,Jamaica Estates-Holliswood,
NY-NJ Harbor & Estuary Program,Environment,4222,Manhattan,Marble Hill-Inwood,
NY-NJ Harbor & Estuary Program,Environment,303,Staten Island,Charleston-Richmond Valley-Tottenville,
NY-NJ Harbor & Estuary Program,Environment,1068,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,1302,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,4777,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,3169,Brooklyn,Sunset Park West,
NY-NJ Harbor & Estuary Program,Environment,4300,Bronx,University Heights-Morris Heights,
NY-NJ Harbor & Estuary Program,Environment,5424,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,4266,Brooklyn,Georgetown-Mill Basin,
NY-NJ Harbor & Estuary Program,Environment,4881,Brooklyn,East New York,
NY-NJ Harbor & Estuary Program,Environment,1223,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,5012,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,
NY-NJ Harbor & Estuary Program,Environment,3385,Manhattan,Midtown-Midtown South,
NY-NJ Harbor & Estuary Program,Environment,1848,Staten Island,New Brighton-Silver Lake,
NY-NJ Harbor & Estuary Program,Environment,4700,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,4490,Brooklyn,East New York,
NY-NJ Harbor & Estuary Program,Environment,3798,Brooklyn,Midwood,
NY-NJ Harbor & Estuary Program,Environment,1692,Staten Island,Westerleigh,
NY-NJ Harbor & Estuary Program,Environment,1536,Staten Island,Westerleigh,
NY-NJ Harbor & Estuary Program,Environment,4143,Manhattan,Marble Hill-Inwood,
NY-NJ Harbor & Estuary Program,Environment,3541,Manhattan,Murray Hill-Kips Bay,
NY-NJ Harbor & Estuary Program,Environment,771,Staten Island,Rossville-Woodrow,
NY-NJ Harbor & Estuary Program,Environment,5268,Queens,Richmond Hill,
NY-NJ Harbor & Estuary Program,Environment,6140,Queens,Far Rockaway-Bayswater,
NY-NJ Harbor & Estuary Program,Environment,2004,Staten Island,New Brighton-Silver Lake,
NY-NJ Harbor & Estuary Program,Environment,5078,Bronx,Eastchester-Edenwald-Baychester,
NY-NJ Harbor & Estuary Program,Environment,3229,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,
NY-NJ Harbor & Estuary Program,Environment,4378,Bronx,Kingsbridge Heights,
NY-NJ Harbor & Estuary Program,Environment,2160,Staten Island,Stapleton-Rosebank,
NY-NJ Harbor & Estuary Program,Environment,5659,Queens,South Jamaica,
NY-NJ Harbor & Estuary Program,Environment,4021,Brooklyn,Stuyvesant Heights,
NY-NJ Harbor & Estuary Program,Environment,3779,Brooklyn,Greenpoint,
NY-NJ Harbor & Estuary Program,Environment,5885,Queens,Jamaica Estates-Holliswood,
NY-NJ Harbor & Estuary Program,Environment,6898,Queens,Glen Oaks-Floral Park-New Hyde Park,
NY-NJ Harbor & Estuary Program,Environment,3954,Brooklyn,Flatlands,
NY-NJ Harbor & Estuary Program,Environment,1380,Staten Island,Port Richmond,
NY-NJ Harbor & Estuary Program,Environment,615,Staten Island,Rossville-Woodrow,
NY-NJ Harbor & Estuary Program,Environment,5112,Queens,Woodhaven,
NY-NJ Harbor & Estuary Program,Environment,4117,Brooklyn,Sheepshead Bay-Manhattan Beach,
NY-NJ Harbor & Estuary Program,Environment,4116,Brooklyn,Sheepshead Bay-Manhattan Beach,
NY-NJ Harbor & Estuary Program,Environment,1083,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,
NY-NJ Harbor & Estuary Program,Environment,911,Staten Island,New Springville-Bloomfield-Travis,
NY-NJ Harbor & Estuary Program,Environment,4379,Bronx,Fordham South,
NY-NJ Harbor & Estuary Program,Environment,4022,Brooklyn,Crown Heights North,
NY-NJ Harbor & Estuary Program,Environment,6374,Queens,Far Rockaway-Bayswater,
NY-NJ Harbor & Estuary Program,Environment,4325,Queens,Hunters Point-Sunnyside-West Maspeth,
NY-NJ Harbor & Estuary Program,Environment,5347,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,4256,Brooklyn,Stuyvesant Heights,
NY-NJ Harbor & Estuary Program,Environment,4699,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,1927,Staten Island,New Brighton-Silver Lake,
NY-NJ Harbor & Estuary Program,Environment,6509,Queens,Queens Village,
NY-NJ Harbor & Estuary Program,Environment,4067,Manhattan,Washington Heights North,
NY-NJ Harbor & Estuary Program,Environment,1164,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,
NY-NJ Harbor & Estuary Program,Environment,756,Staten Island,New Springville-Bloomfield-Travis,
NY-NJ Harbor & Estuary Program,Environment,1926,Staten Island,New Brighton-Silver Lake,
NY-NJ Harbor & Estuary Program,Environment,5157,Bronx,Eastchester-Edenwald-Baychester,
NY-NJ Harbor & Estuary Program,Environment,2082,Staten Island,Grymes Hill-Clifton-Fox Hills,
NY-NJ Harbor & Estuary Program,Environment,6665,Queens,Bellerose,
NY-NJ Harbor & Estuary Program,Environment,2083,Staten Island,Grymes Hill-Clifton-Fox Hills,
NY-NJ Harbor & Estuary Program,Environment,1241,Staten Island,Great Kills,
NY-NJ Harbor & Estuary Program,Environment,4223,Bronx,University Heights-Morris Heights,
NY-NJ Harbor & Estuary Program,Environment,3307,Manhattan,Midtown-Midtown South,
NY-NJ Harbor & Estuary Program,Environment,1318,Staten Island,Great Kills,
NY-NJ Harbor & Estuary Program,Environment,3698,Queens,Hunters Point-Sunnyside-West Maspeth,
NY-NJ Harbor & Estuary Program,Environment,755,Staten Island,New Springville-Bloomfield-Travis,
NY-NJ Harbor & Estuary Program,Environment,5035,Queens,Woodhaven,
NY-NJ Harbor & Estuary Program,Environment,5580,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,4855,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,
NY-NJ Harbor & Estuary Program,Environment,4377,Bronx,Kingsbridge Heights,
NY-NJ Harbor & Estuary Program,Environment,4466,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,5011,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,
NY-NJ Harbor & Estuary Program,Environment,3152,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,
NY-NJ Harbor & Estuary Program,Environment,4622,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,4958,Queens,Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,3151,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,
NY-NJ Harbor & Estuary Program,Environment,1614,Staten Island,Westerleigh,
NY-NJ Harbor & Estuary Program,Environment,4344,Brooklyn,Georgetown-Mill Basin,
NY-NJ Harbor & Estuary Program,Environment,3170,Brooklyn,Sunset Park East,
NY-NJ Harbor & Estuary Program,Environment,6353,Queens,Queens Village,
NY-NJ Harbor & Estuary Program,Environment,5191,Queens,Woodhaven,
NY-NJ Harbor & Estuary Program,Environment,5904,Queens,Airport,
NY-NJ Harbor & Estuary Program,Environment,4188,Brooklyn,Flatlands,
NY-NJ Harbor & Estuary Program,Environment,4464,Bronx,Longwood,
NY-NJ Harbor & Estuary Program,Environment,5581,Queens,South Ozone Park,
NY-NJ Harbor & Estuary Program,Environment,912,Staten Island,New Springville-Bloomfield-Travis,
NY-NJ Harbor & Estuary Program,Environment,1086,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,
NY-NJ Harbor & Estuary Program,Environment,4144,Manhattan,Marble Hill-Inwood,
NY-NJ Harbor & Estuary Program,Environment,3308,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,
NY-NJ Harbor & Estuary Program,Environment,4031,Brooklyn,Flatlands,
NY-NJ Harbor & Estuary Program,Environment,4802,Brooklyn,East New York,
NY-NJ Harbor & Estuary Program,Environment,3858,Brooklyn,Greenpoint,
NY-NJ Harbor & Estuary Program,Environment,4543,Bronx,Hunts Point,
NY-NJ Harbor & Estuary Program,Environment,4221,Manhattan,Marble Hill-Inwood,
NY-NJ Harbor & Estuary Program,Environment,1067,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,
NY-NJ Harbor & Estuary Program,Environment,3875,Brooklyn,Midwood,
NY-NJ Harbor & Estuary Program,Environment,3542,Manhattan,Murray Hill-Kips Bay,
NY-NJ Harbor & Estuary Program,Environment,1770,Staten Island,West New Brighton-New Brighton-St. George,
NY-NJ Harbor & Estuary Program,Environment,3988,Manhattan,Washington Heights North,
NY/NJ Baykeeper,Environment,4962,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,3928,Queens,Queensbridge-Ravenswood-Long Island City,1989
NY/NJ Baykeeper,Environment,3850,Manhattan,Lenox Hill-Roosevelt Island,1989
NY/NJ Baykeeper,Environment,3544,Manhattan,Stuyvesant Town-Cooper Village,1989
NY/NJ Baykeeper,Environment,3772,Manhattan,Lenox Hill-Roosevelt Island,1989
NY/NJ Baykeeper,Environment,1377,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,832,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,75,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,4389,Bronx,Mott Haven-Port Morris,1989
NY/NJ Baykeeper,Environment,3619,Manhattan,Turtle Bay-East Midtown,1989
NY/NJ Baykeeper,Environment,229,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,4392,Queens,Steinway,1989
NY/NJ Baykeeper,Environment,612,Staten Island,Rossville-Woodrow,1989
NY/NJ Baykeeper,Environment,4574,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,3541,Manhattan,Murray Hill-Kips Bay,1989
NY/NJ Baykeeper,Environment,760,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,1300,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,4342,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,1221,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,4347,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,1689,Staten Island,West New Brighton-New Brighton-St. George,1989
NY/NJ Baykeeper,Environment,3775,Queens,Hunters Point-Sunnyside-West Maspeth,1989
NY/NJ Baykeeper,Environment,4884,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,3927,Manhattan,Lenox Hill-Roosevelt Island,1989
NY/NJ Baykeeper,Environment,3698,Queens,Hunters Point-Sunnyside-West Maspeth,1989
NY/NJ Baykeeper,Environment,4078,Manhattan,East Harlem North,1989
NY/NJ Baykeeper,Environment,4345,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,610,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,3699,Brooklyn,Greenpoint,1989
NY/NJ Baykeeper,Environment,1220,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,1844,Staten Island,West New Brighton-New Brighton-St. George,1989
NY/NJ Baykeeper,Environment,4728,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,2078,Staten Island,West New Brighton-New Brighton-St. George,1989
NY/NJ Baykeeper,Environment,4885,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,4651,Brooklyn,Starrett City,1989
NY/NJ Baykeeper,Environment,3851,Queens,Queensbridge-Ravenswood-Long Island City,1989
NY/NJ Baykeeper,Environment,4343,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,685,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,3542,Manhattan,Murray Hill-Kips Bay,1989
NY/NJ Baykeeper,Environment,611,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,227,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,2000,Staten Island,West New Brighton-New Brighton-St. George,1989
NY/NJ Baykeeper,Environment,4237,Queens,Steinway,1989
NY/NJ Baykeeper,Environment,4005,Queens,Old Astoria,1989
NY/NJ Baykeeper,Environment,4963,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,754,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,4265,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,987,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,3848,Manhattan,Yorkville,1989
NY/NJ Baykeeper,Environment,3924,Manhattan,East Harlem South,1989
NY/NJ Baykeeper,Environment,686,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,4573,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,4960,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,4004,Queens,Old Astoria,1989
NY/NJ Baykeeper,Environment,687,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,4311,Bronx,Mott Haven-Port Morris,1989
NY/NJ Baykeeper,Environment,908,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,3695,Manhattan,Turtle Bay-East Midtown,1989
NY/NJ Baykeeper,Environment,1143,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,1989
NY/NJ Baykeeper,Environment,4729,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,4807,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,761,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,3543,Manhattan,Murray Hill-Kips Bay,1989
NY/NJ Baykeeper,Environment,1767,Staten Island,West New Brighton-New Brighton-St. George,1989
NY/NJ Baykeeper,Environment,301,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,228,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,226,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,757,Staten Island,New Springville-Bloomfield-Travis,1989
NY/NJ Baykeeper,Environment,379,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,535,Staten Island,Rossville-Woodrow,1989
NY/NJ Baykeeper,Environment,4961,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,4268,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,3261,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,3259,Brooklyn,Gravesend,1989
NY/NJ Baykeeper,Environment,4115,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,3417,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,4501,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,2786,Brooklyn,Bay Ridge,1989
NY/NJ Baykeeper,Environment,3573,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,4194,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,2706,Brooklyn,Bay Ridge,1989
NY/NJ Baykeeper,Environment,4666,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,2169,Staten Island,Old Town-Dongan Hills-South Beach,1989
NY/NJ Baykeeper,Environment,4500,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,2316,Staten Island,Grymes Hill-Clifton-Fox Hills,1989
NY/NJ Baykeeper,Environment,4116,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,4037,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,2474,Staten Island,Stapleton-Rosebank,1989
NY/NJ Baykeeper,Environment,4580,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,5793,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1989
NY/NJ Baykeeper,Environment,5196,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,5040,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,4502,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,2323,Staten Island,Old Town-Dongan Hills-South Beach,1989
NY/NJ Baykeeper,Environment,5274,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,3002,Manhattan,Battery Park City-Lower Manhattan,1989
NY/NJ Baykeeper,Environment,4765,Bronx,Norwood,1989
NY/NJ Baykeeper,Environment,5353,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,3022,Brooklyn,Bath Beach,1989
NY/NJ Baykeeper,Environment,3314,Manhattan,Lower East Side,1989
NY/NJ Baykeeper,Environment,5041,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,5431,Queens,Airport,1989
NY/NJ Baykeeper,Environment,4843,Bronx,Williamsbridge-Olinville,1989
NY/NJ Baykeeper,Environment,5119,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,5951,Queens,Ft. Totten-Bay Terrace-Clearview,1989
NY/NJ Baykeeper,Environment,4844,Bronx,Williamsbridge-Olinville,1989
NY/NJ Baykeeper,Environment,3163,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,5507,Queens,Airport,1989
NY/NJ Baykeeper,Environment,5351,Queens,Airport,1989
NY/NJ Baykeeper,Environment,5195,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,5039,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,2943,Brooklyn,Bay Ridge,1989
NY/NJ Baykeeper,Environment,5585,Queens,Airport,1989
NY/NJ Baykeeper,Environment,5273,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,5352,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,3183,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,4933,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1989
NY/NJ Baykeeper,Environment,4699,Bronx,Hunts Point,1989
NY/NJ Baykeeper,Environment,4654,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,4855,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1989
NY/NJ Baykeeper,Environment,2092,Staten Island,New Dorp-Midland Beach,1989
NY/NJ Baykeeper,Environment,3884,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,2234,Staten Island,West New Brighton-New Brighton-St. George,1989
NY/NJ Baykeeper,Environment,3242,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,4040,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,4698,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1989
NY/NJ Baykeeper,Environment,3571,Brooklyn,Gravesend,1989
NY/NJ Baykeeper,Environment,4777,Bronx,Hunts Point,1989
NY/NJ Baykeeper,Environment,2935,Brooklyn,Sunset Park West,1989
NY/NJ Baykeeper,Environment,3165,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,4466,Bronx,Hunts Point,1989
NY/NJ Baykeeper,Environment,3179,Brooklyn,Bath Beach,1989
NY/NJ Baykeeper,Environment,4732,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,4622,Bronx,Hunts Point,1989
NY/NJ Baykeeper,Environment,3013,Brooklyn,Sunset Park West,1989
